Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2017-06-22 16:20:58,"Fullbody A",1h 9m,"Bent Over Row (Barbell)",1,60.0,8,0,0,"",,
2017-06-22 16:20:58,"Fullbody A",1h 9m,"Bent Over Row (Barbell)",2,50.0,8,0,0,,,
2017-06-22 16:20:58,"Fullbody A",1h 9m,"Bent Over Row (Barbell)",3,50.0,8,0,0,,,
2017-06-22 16:20:58,"Fullbody A",1h 9m,"Arnold Press (Dumbbell)",1,15.0,8,0,0,"",,
2017-06-22 16:20:58,"Fullbody A",1h 9m,"Arnold Press (Dumbbell)",2,15.0,8,0,0,,,
2017-06-22 16:20:58,"Fullbody A",1h 9m,"Lat Pulldown (Cable)",1,55.0,8,0,0,"",,
2017-06-22 16:20:58,"Fullbody A",1h 9m,"Lat Pulldown (Cable)",2,55.0,8,0,0,,,
2017-06-22 16:20:58,"Fullbody A",1h 9m,"Seated Calf-Raise",1,25.0,12,0,0,"",,
2017-06-22 16:20:58,"Fullbody A",1h 9m,"Seated Calf-Raise",2,25.0,12,0,0,,,
2017-06-22 16:20:58,"Fullbody A",1h 9m,"Lateral Raise (Dumbbell)",1,5.0,12,0,0,"",,
2017-06-22 16:20:58,"Fullbody A",1h 9m,"Lateral Raise (Dumbbell)",2,5.0,8,0,0,,,
2017-06-22 16:20:58,"Fullbody A",1h 9m,"Lateral Raise (Dumbbell)",3,5.0,8,0,0,,,
2017-06-22 16:20:58,"Fullbody A",1h 9m,"Deltoid Fly",1,20.0,8,0,0,"",,
2017-06-22 16:20:58,"Fullbody A",1h 9m,"Deltoid Fly",2,30.0,8,0,0,,,
2017-06-22 16:20:58,"Fullbody A",1h 9m,"Deltoid Fly",3,30.0,8,0,0,,,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Front Squat (Barbell)",1,40.0,5,0,0,"","",
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Front Squat (Barbell)",2,47.5,5,0,0,,,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Front Squat (Barbell)",3,47.5,5,0,0,,,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Strict Military Press (Barbell)",1,20.0,5,0,0,"",,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Strict Military Press (Barbell)",2,30.0,5,0,0,,,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Strict Military Press (Barbell)",3,43.0,5,0,0,,,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Strict Military Press (Barbell)",4,40.0,6,0,0,,,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Strict Military Press (Barbell)",5,43.0,5,0,0,,,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Deadlift (Barbell)",1,50.0,5,0,0,"",,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Deadlift (Barbell)",2,90.0,5,0,0,,,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Deadlift (Barbell)",3,90.0,5,0,0,,,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Deadlift (Barbell)",4,90.0,5,0,0,,,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Deadlift (Barbell)",5,90.0,5,0,0,,,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Chin Up",1,0,2,0,0,"",,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Chin Up",2,0,2,0,0,,,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Chin Up",3,0,2,0,0,,,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Chin Up",4,0,2,0,0,,,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Chin Up",5,0,2,0,0,,,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Chin Up",6,0,2,0,0,,,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Seated Calf-Raise",1,27.5,12,0,0,"",,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Seated Calf-Raise",2,27.5,12,0,0,,,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Lateral Raise (Dumbbell)",1,5.0,10,0,0,"",,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Lateral Raise (Dumbbell)",2,5.0,10,0,0,,,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Lateral Raise (Dumbbell)",3,5.0,10,0,0,,,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Deltoid Fly",1,30.0,10,0,0,"",,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Deltoid Fly",2,35.0,10,0,0,,,
2017-06-24 13:18:55,"Fullbody B",1h 21m,"Deltoid Fly",3,35.0,10,0,0,,,
2017-06-26 16:49:25,"Fullbody A",1h 2m,"Squat (Barbell)",1,20.0,10,0,0,"","",
2017-06-26 16:49:25,"Fullbody A",1h 2m,"Squat (Barbell)",2,50.0,5,0,0,,,
2017-06-26 16:49:25,"Fullbody A",1h 2m,"Squat (Barbell)",3,82.5,5,0,0,,,
2017-06-26 16:49:25,"Fullbody A",1h 2m,"Squat (Barbell)",4,82.5,5,0,0,,,
2017-06-26 16:49:25,"Fullbody A",1h 2m,"Squat (Barbell)",5,82.5,5,0,0,,,
2017-06-26 16:49:25,"Fullbody A",1h 2m,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2017-06-26 16:49:25,"Fullbody A",1h 2m,"Bench Press (Barbell)",2,40.0,5,0,0,,,
2017-06-26 16:49:25,"Fullbody A",1h 2m,"Bench Press (Barbell)",3,60.0,3,0,0,,,
2017-06-26 16:49:25,"Fullbody A",1h 2m,"Bench Press (Barbell)",4,71.0,5,0,0,,,
2017-06-26 16:49:25,"Fullbody A",1h 2m,"Bench Press (Barbell)",5,71.0,5,0,0,,,
2017-06-26 16:49:25,"Fullbody A",1h 2m,"Bench Press (Barbell)",6,71.0,5,0,0,,,
2017-06-26 16:49:25,"Fullbody A",1h 2m,"Bent Over Row (Barbell)",1,40.0,10,0,0,"",,
2017-06-26 16:49:25,"Fullbody A",1h 2m,"Bent Over Row (Barbell)",2,60.0,5,0,0,,,
2017-06-26 16:49:25,"Fullbody A",1h 2m,"Bent Over Row (Barbell)",3,60.0,5,0,0,,,
2017-06-26 16:49:25,"Fullbody A",1h 2m,"Bent Over Row (Barbell)",4,60.0,5,0,0,,,
2017-06-26 16:49:25,"Fullbody A",1h 2m,"Lat Pulldown (Cable)",1,65.0,5,0,0,"",,
2017-06-26 16:49:25,"Fullbody A",1h 2m,"Lat Pulldown (Cable)",2,75.0,5,0,0,,,
2017-06-26 16:49:25,"Fullbody A",1h 2m,"Lat Pulldown (Cable)",3,70.0,5,0,0,,,
2017-06-26 16:49:25,"Fullbody A",1h 2m,"Lat Pulldown (Cable)",4,65.0,5,0,0,,,
2017-06-26 16:49:25,"Fullbody A",1h 2m,"Standing Calf Raise (Dumbbell)",1,32.5,12,0,0,"",,
2017-06-26 16:49:25,"Fullbody A",1h 2m,"Standing Calf Raise (Dumbbell)",2,35.0,12,0,0,,,
2017-06-26 16:49:25,"Fullbody A",1h 2m,"Standing Calf Raise (Dumbbell)",3,35.0,12,0,0,,,
2017-06-28 16:02:07,"Fullbody B",55m,"Front Squat (Barbell)",1,20.0,5,0,0,"","",
2017-06-28 16:02:07,"Fullbody B",55m,"Front Squat (Barbell)",2,50.0,5,0,0,,,
2017-06-28 16:02:07,"Fullbody B",55m,"Front Squat (Barbell)",3,50.0,5,0,0,,,
2017-06-28 16:02:07,"Fullbody B",55m,"Front Squat (Barbell)",4,50.0,5,0,0,,,
2017-06-28 16:02:07,"Fullbody B",55m,"Strict Military Press (Barbell)",1,20.0,5,0,0,"",,
2017-06-28 16:02:07,"Fullbody B",55m,"Strict Military Press (Barbell)",2,30.0,3,0,0,,,
2017-06-28 16:02:07,"Fullbody B",55m,"Strict Military Press (Barbell)",3,43.5,5,0,0,,,
2017-06-28 16:02:07,"Fullbody B",55m,"Strict Military Press (Barbell)",4,43.5,5,0,0,,,
2017-06-28 16:02:07,"Fullbody B",55m,"Strict Military Press (Barbell)",5,43.5,5,0,0,,,
2017-06-28 16:02:07,"Fullbody B",55m,"Deadlift (Barbell)",1,50.0,5,0,0,"",,
2017-06-28 16:02:07,"Fullbody B",55m,"Deadlift (Barbell)",2,90.0,5,0,0,,,
2017-06-28 16:02:07,"Fullbody B",55m,"Deadlift (Barbell)",3,110.0,5,0,0,,,
2017-06-28 16:02:07,"Fullbody B",55m,"Deadlift (Barbell)",4,110.0,5,0,0,,,
2017-06-28 16:02:07,"Fullbody B",55m,"Chin Up",1,0,2,0,0,"",,
2017-06-28 16:02:07,"Fullbody B",55m,"Chin Up",2,0,2,0,0,,,
2017-06-28 16:02:07,"Fullbody B",55m,"Chin Up",3,0,2,0,0,,,
2017-06-28 16:02:07,"Fullbody B",55m,"Chin Up",4,0,2,0,0,,,
2017-06-28 16:02:07,"Fullbody B",55m,"Chin Up",5,0,2,0,0,,,
2017-06-28 16:02:07,"Fullbody B",55m,"Chin Up",6,0,2,0,0,,,
2017-06-28 16:02:07,"Fullbody B",55m,"Seated Calf-Raise",1,30.0,12,0,0,"",,
2017-06-28 16:02:07,"Fullbody B",55m,"Seated Calf-Raise",2,30.0,10,0,0,,,
2017-06-28 16:02:07,"Fullbody B",55m,"Seated Calf-Raise",3,30.0,10,0,0,,,
2017-06-30 11:28:52,"Fullbody A",1h 3m,"Squat (Barbell)",1,20.0,10,0,0,"","",
2017-06-30 11:28:52,"Fullbody A",1h 3m,"Squat (Barbell)",2,50.0,5,0,0,,,
2017-06-30 11:28:52,"Fullbody A",1h 3m,"Squat (Barbell)",3,85.0,5,0,0,,,
2017-06-30 11:28:52,"Fullbody A",1h 3m,"Squat (Barbell)",4,85.0,5,0,0,,,
2017-06-30 11:28:52,"Fullbody A",1h 3m,"Squat (Barbell)",5,85.0,5,0,0,,,
2017-06-30 11:28:52,"Fullbody A",1h 3m,"Bench Press (Barbell)",1,20.0,10,0,0,"",,
2017-06-30 11:28:52,"Fullbody A",1h 3m,"Bench Press (Barbell)",2,40.0,5,0,0,,,
2017-06-30 11:28:52,"Fullbody A",1h 3m,"Bench Press (Barbell)",3,60.0,3,0,0,,,
2017-06-30 11:28:52,"Fullbody A",1h 3m,"Bench Press (Barbell)",4,72.5,5,0,0,,,
2017-06-30 11:28:52,"Fullbody A",1h 3m,"Bench Press (Barbell)",5,72.5,5,0,0,,,
2017-06-30 11:28:52,"Fullbody A",1h 3m,"Bench Press (Barbell)",6,72.5,5,0,0,,,
2017-06-30 11:28:52,"Fullbody A",1h 3m,"Bent Over Row (Barbell)",1,20.0,10,0,0,"",,
2017-06-30 11:28:52,"Fullbody A",1h 3m,"Bent Over Row (Barbell)",2,65.0,5,0,0,,,
2017-06-30 11:28:52,"Fullbody A",1h 3m,"Bent Over Row (Barbell)",3,65.0,5,0,0,,,
2017-06-30 11:28:52,"Fullbody A",1h 3m,"Bent Over Row (Barbell)",4,65.0,6,0,0,,,
2017-06-30 11:28:52,"Fullbody A",1h 3m,"Lat Pulldown (Cable)",1,70.0,5,0,0,"",,
2017-06-30 11:28:52,"Fullbody A",1h 3m,"Lat Pulldown (Cable)",2,70.0,5,0,0,,,
2017-06-30 11:28:52,"Fullbody A",1h 3m,"Lat Pulldown (Cable)",3,70.0,5,0,0,,,
2017-06-30 11:28:52,"Fullbody A",1h 3m,"Standing Calf Raise (Dumbbell)",1,37.5,12,0,0,"",,
2017-06-30 11:28:52,"Fullbody A",1h 3m,"Standing Calf Raise (Dumbbell)",2,37.5,12,0,0,,,
2017-06-30 11:28:52,"Fullbody A",1h 3m,"Standing Calf Raise (Dumbbell)",3,37.5,12,0,0,,,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Front Squat (Barbell)",1,20.0,5,0,0,"","",
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Front Squat (Barbell)",2,20.0,5,0,0,,,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Front Squat (Barbell)",3,40.0,5,0,0,,,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Front Squat (Barbell)",4,52.5,5,0,0,,,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Front Squat (Barbell)",5,52.5,5,0,0,,,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Front Squat (Barbell)",6,52.5,5,0,0,,,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Strict Military Press (Barbell)",1,20.0,5,0,0,"",,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Strict Military Press (Barbell)",2,20.0,5,0,0,,,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Strict Military Press (Barbell)",3,30.0,3,0,0,,,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Strict Military Press (Barbell)",4,44.0,5,0,0,,,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Strict Military Press (Barbell)",5,44.0,5,0,0,,,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Strict Military Press (Barbell)",6,44.0,5,0,0,,,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Deadlift (Barbell)",1,50.0,5,0,0,"",,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Deadlift (Barbell)",2,70.0,5,0,0,,,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Deadlift (Barbell)",3,90.0,5,0,0,,,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Deadlift (Barbell)",4,110.0,5,0,0,,,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Deadlift (Barbell)",5,100.0,5,0,0,,,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Chin Up",1,0,2,0,0,"",,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Chin Up",2,0,2,0,0,,,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Chin Up",3,0,2,0,0,,,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Chin Up",4,0,2,0,0,,,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Chin Up",5,0,1,0,0,,,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Chin Up",6,0,2,0,0,,,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Seated Calf-Raise",1,32.5,10,0,0,"",,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Seated Calf-Raise",2,32.5,10,0,0,,,
2017-07-02 09:39:32,"Fullbody B",1h 26m,"Seated Calf-Raise",3,32.5,10,0,0,,,
2017-07-04 15:23:28,"Fullbody A",1h 14m,"Squat (Barbell)",1,20.0,5,0,0,"","",
2017-07-04 15:23:28,"Fullbody A",1h 14m,"Squat (Barbell)",2,20.0,5,0,0,,,
2017-07-04 15:23:28,"Fullbody A",1h 14m,"Squat (Barbell)",3,50.0,5,0,0,,,
2017-07-04 15:23:28,"Fullbody A",1h 14m,"Squat (Barbell)",4,86.5,5,0,0,,,
2017-07-04 15:23:28,"Fullbody A",1h 14m,"Squat (Barbell)",5,86.5,5,0,0,,,
2017-07-04 15:23:28,"Fullbody A",1h 14m,"Squat (Barbell)",6,86.5,5,0,0,,,
2017-07-04 15:23:28,"Fullbody A",1h 14m,"Bench Press (Barbell)",1,20.0,5,0,0,"",,
2017-07-04 15:23:28,"Fullbody A",1h 14m,"Bench Press (Barbell)",2,20.0,5,0,0,,,
2017-07-04 15:23:28,"Fullbody A",1h 14m,"Bench Press (Barbell)",3,50.0,5,0,0,,,
2017-07-04 15:23:28,"Fullbody A",1h 14m,"Bench Press (Barbell)",4,74.0,5,0,0,,,
2017-07-04 15:23:28,"Fullbody A",1h 14m,"Bench Press (Barbell)",5,74.0,5,0,0,,,
2017-07-04 15:23:28,"Fullbody A",1h 14m,"Bench Press (Barbell)",6,74.0,4,0,0,,,
2017-07-04 15:23:28,"Fullbody A",1h 14m,"Bent Over Row (Barbell)",1,20.0,10,0,0,"",,
2017-07-04 15:23:28,"Fullbody A",1h 14m,"Bent Over Row (Barbell)",2,67.5,5,0,0,,,
2017-07-04 15:23:28,"Fullbody A",1h 14m,"Bent Over Row (Barbell)",3,70.0,5,0,0,,,
2017-07-04 15:23:28,"Fullbody A",1h 14m,"Bent Over Row (Barbell)",4,70.0,5,0,0,,,
2017-07-04 15:23:28,"Fullbody A",1h 14m,"Lat Pulldown (Cable)",1,72.5,5,0,0,"",,
2017-07-04 15:23:28,"Fullbody A",1h 14m,"Lat Pulldown (Cable)",2,72.5,5,0,0,,,
2017-07-04 15:23:28,"Fullbody A",1h 14m,"Lat Pulldown (Cable)",3,72.5,5,0,0,,,
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Front Squat (Barbell)",1,20.0,8,0,0,"","",
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Front Squat (Barbell)",2,50.0,5,0,0,,,
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Front Squat (Barbell)",3,50.0,5,0,0,,,
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Front Squat (Barbell)",4,50.0,5,0,0,,,
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Front Squat (Barbell)",5,50.0,5,0,0,,,
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Strict Military Press (Barbell)",1,20.0,10,0,0,"",,
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Strict Military Press (Barbell)",2,30.0,5,0,0,,,
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Strict Military Press (Barbell)",3,44.5,5,0,0,,,
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Strict Military Press (Barbell)",4,40.0,5,0,0,,,
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Strict Military Press (Barbell)",5,40.0,5,0,0,,,
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Deadlift (Barbell)",1,40.0,5,0,0,"",,
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Deadlift (Barbell)",2,70.0,5,0,0,,,
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Deadlift (Barbell)",3,100.0,5,0,0,,,
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Deadlift (Barbell)",4,110.0,5,0,0,,,
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Chin Up",1,0,3,0,0,"",,
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Chin Up",2,0,3,0,0,,,
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Chin Up",3,0,3,0,0,,,
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Chin Up",4,0,3,0,0,,,
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Chin Up",5,0,3,0,0,,,
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Seated Calf-Raise",1,15.0,10,0,0,"",,
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Seated Calf-Raise",2,35.0,10,0,0,,,
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Seated Calf-Raise",3,35.0,10,0,0,,,
2017-07-06 16:26:51,"Fullbody B",1h 6m,"Seated Calf-Raise",4,35.0,10,0,0,,,
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Squat (Barbell)",1,20.0,5,0,0,"","",
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Squat (Barbell)",2,20.0,5,0,0,,,
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Squat (Barbell)",3,50.0,5,0,0,,,
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Squat (Barbell)",4,70.0,5,0,0,,,
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Squat (Barbell)",5,80.0,5,0,0,,,
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Squat (Barbell)",6,80.0,5,0,0,,,
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Bench Press (Barbell)",1,20.0,5,0,0,"",,
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Bench Press (Barbell)",2,20.0,5,0,0,,,
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Bench Press (Barbell)",3,40.0,5,0,0,,,
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Bench Press (Barbell)",4,60.0,5,0,0,,,
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Bench Press (Barbell)",5,60.0,5,0,0,,,
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Bench Press (Barbell)",6,60.0,5,0,0,,,
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Bench Press (Barbell)",7,60.0,5,0,0,,,
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Bench Press (Barbell)",8,60.0,5,0,0,,,
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Bent Over Row (Barbell)",1,20.0,10,0,0,"",,
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Bent Over Row (Barbell)",2,50.0,5,0,0,,,
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Bent Over Row (Barbell)",3,65.0,5,0,0,,,
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Bent Over Row (Barbell)",4,65.0,5,0,0,,,
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Bent Over Row (Barbell)",5,65.0,5,0,0,,,
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Lat Pulldown (Cable)",1,55.0,5,0,0,"",,
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Lat Pulldown (Cable)",2,73.0,5,0,0,,,
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Lat Pulldown (Cable)",3,68.0,5,0,0,,,
2017-07-09 11:48:25,"Fullbody A",1h 9m,"Lat Pulldown (Cable)",4,68.0,5,0,0,,,
2017-07-13 16:45:30,"Fullbody A",22m,"Squat (Barbell)",1,20.0,5,0,0,"","",
2017-07-13 16:45:30,"Fullbody A",22m,"Squat (Barbell)",2,20.0,5,0,0,,,
2017-07-13 16:45:30,"Fullbody A",22m,"Squat (Barbell)",3,50.0,5,0,0,,,
2017-07-13 16:45:30,"Fullbody A",22m,"Squat (Barbell)",4,60.0,5,0,0,,,
2017-07-13 16:45:30,"Fullbody A",22m,"Squat (Barbell)",5,70.0,5,0,0,,,
2017-07-13 16:45:30,"Fullbody A",22m,"Squat (Barbell)",6,80.0,5,0,0,,,
2017-07-13 16:45:30,"Fullbody A",22m,"Squat (Barbell)",7,85.0,5,0,0,,,
2017-07-13 16:45:30,"Fullbody A",22m,"Squat (Barbell)",8,90.0,5,0,0,,,
2017-07-13 16:45:30,"Fullbody A",22m,"Squat (Barbell)",9,95.0,5,0,0,,,
2017-07-13 16:45:30,"Fullbody A",22m,"Bench Press (Barbell)",1,20.0,5,0,0,"",,
2017-07-13 16:45:30,"Fullbody A",22m,"Bench Press (Barbell)",2,40.0,5,0,0,,,
2017-07-13 16:45:30,"Fullbody A",22m,"Bench Press (Barbell)",3,50.0,5,0,0,,,
2017-07-13 16:45:30,"Fullbody A",22m,"Bench Press (Barbell)",4,60.0,5,0,0,,,
2017-07-13 16:45:30,"Fullbody A",22m,"Bench Press (Barbell)",5,70.0,5,0,0,,,
2017-07-13 16:45:30,"Fullbody A",22m,"Bench Press (Barbell)",6,75.0,5,0,0,,,
2017-07-13 16:45:30,"Fullbody A",22m,"Bent Over Row (Barbell)",1,20.0,10,0,0,"",,
2017-07-13 16:45:30,"Fullbody A",22m,"Bent Over Row (Barbell)",2,50.0,10,0,0,,,
2017-07-13 16:45:30,"Fullbody A",22m,"Bent Over Row (Barbell)",3,60.0,5,0,0,,,
2017-07-13 16:45:30,"Fullbody A",22m,"Bent Over Row (Barbell)",4,70.0,5,0,0,,,
2017-07-13 16:45:30,"Fullbody A",22m,"Bent Over Row (Barbell)",5,70.0,5,0,0,,,
2017-07-13 16:45:30,"Fullbody A",22m,"Bent Over Row (Barbell)",6,70.0,5,0,0,,,
2017-07-13 16:45:30,"Fullbody A",22m,"Lat Pulldown (Cable)",1,64.0,8,0,0,"",,
2017-07-13 16:45:30,"Fullbody A",22m,"Lat Pulldown (Cable)",2,73.0,5,0,0,,,
2017-07-13 16:45:30,"Fullbody A",22m,"Lat Pulldown (Cable)",3,73.0,5,0,0,,,
2017-07-13 16:45:30,"Fullbody A",22m,"Lat Pulldown (Cable)",4,73.0,5,0,0,,,
2017-07-20 15:51:16,"Thursday",1h 12m,"Deadlift (Barbell)",1,40.0,5,0,0,"","",
2017-07-20 15:51:16,"Thursday",1h 12m,"Deadlift (Barbell)",2,60.0,5,0,0,,,
2017-07-20 15:51:16,"Thursday",1h 12m,"Deadlift (Barbell)",3,80.0,5,0,0,,,
2017-07-20 15:51:16,"Thursday",1h 12m,"Deadlift (Barbell)",4,85.0,5,0,0,,,
2017-07-20 15:51:16,"Thursday",1h 12m,"Deadlift (Barbell)",5,90.0,5,0,0,,,
2017-07-20 15:51:16,"Thursday",1h 12m,"Deadlift (Barbell)",6,95.0,5,0,0,,,
2017-07-20 15:51:16,"Thursday",1h 12m,"Deadlift (Barbell)",7,100.0,5,0,0,,,
2017-07-20 15:51:16,"Thursday",1h 12m,"Strict Military Press (Barbell)",1,20.0,5,0,0,"",,
2017-07-20 15:51:16,"Thursday",1h 12m,"Strict Military Press (Barbell)",2,30.0,5,0,0,,,
2017-07-20 15:51:16,"Thursday",1h 12m,"Strict Military Press (Barbell)",3,35.0,5,0,0,,,
2017-07-20 15:51:16,"Thursday",1h 12m,"Strict Military Press (Barbell)",4,35.0,5,0,0,,,
2017-07-20 15:51:16,"Thursday",1h 12m,"Strict Military Press (Barbell)",5,35.0,5,0,0,,,
2017-07-20 15:51:16,"Thursday",1h 12m,"Strict Military Press (Barbell)",6,35.0,5,0,0,,,
2017-07-20 15:51:16,"Thursday",1h 12m,"Bent Over Row (Dumbbell)",1,20.0,8,0,0,"",,
2017-07-20 15:51:16,"Thursday",1h 12m,"Bent Over Row (Dumbbell)",2,22.5,10,0,0,,,
2017-07-20 15:51:16,"Thursday",1h 12m,"Bent Over Row (Dumbbell)",3,22.5,10,0,0,,,
2017-07-20 15:51:16,"Thursday",1h 12m,"Bent Over Row (Dumbbell)",4,17.5,10,0,0,,,
2017-07-20 15:51:16,"Thursday",1h 12m,"Tricep Pushdown",1,23.0,10,0,0,"",,
2017-07-20 15:51:16,"Thursday",1h 12m,"Tricep Pushdown",2,23.0,10,0,0,,,
2017-07-20 15:51:16,"Thursday",1h 12m,"Tricep Pushdown",3,23.0,10,0,0,,,
2017-07-20 15:51:16,"Thursday",1h 12m,"Tricep Pushdown",4,23.0,10,0,0,,,
2017-07-20 15:51:16,"Thursday",1h 12m,"Chin Up",1,0,4,0,0,"",,
2017-07-20 15:51:16,"Thursday",1h 12m,"Chin Up",2,0,4,0,0,,,
2017-07-20 15:51:16,"Thursday",1h 12m,"Chin Up",3,0,3,0,0,,,
2017-07-20 15:51:16,"Thursday",1h 12m,"Chin Up",4,0,2,0,0,,,
2017-07-20 15:51:16,"Thursday",1h 12m,"Lateral Raise (Dumbbell)",1,6.0,12,0,0,"",,
2017-07-20 15:51:16,"Thursday",1h 12m,"Lateral Raise (Dumbbell)",2,6.0,10,0,0,,,
2017-07-20 15:51:16,"Thursday",1h 12m,"Lateral Raise (Dumbbell)",3,7.0,10,0,0,,,
2017-07-22 11:15:12,"Saturday",1h 15m,"Squat (Barbell)",1,20.0,8,0,0,"","",
2017-07-22 11:15:12,"Saturday",1h 15m,"Squat (Barbell)",2,40.0,5,0,0,,,
2017-07-22 11:15:12,"Saturday",1h 15m,"Squat (Barbell)",3,60.0,5,0,0,,,
2017-07-22 11:15:12,"Saturday",1h 15m,"Squat (Barbell)",4,70.0,5,0,0,,,
2017-07-22 11:15:12,"Saturday",1h 15m,"Squat (Barbell)",5,70.0,5,0,0,,,
2017-07-22 11:15:12,"Saturday",1h 15m,"Squat (Barbell)",6,70.0,5,0,0,,,
